ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,JOB,BEGIN_MONTHS,STATUS,TARGET
5137521,F,Y,N,No children,126000,Secondary / secondary special,Separated,House / apartment,-20750,-443,1,1,0,0,Accountants,-18,X,0
5067863,F,N,Y,No children,144000,Secondary / secondary special,Married,House / apartment,-18705,-5345,1,0,0,0,Medicine staff,-7,C,0
5114523,F,Y,Y,No children,157500,Higher education,Married,Co-op apartment,-22185,-347,1,1,0,0,Accountants,-39,0,0
5126124,F,Y,N,No children,72000,Secondary / secondary special,Married,House / apartment,-15185,-227,1,1,1,0,Medicine staff,-4,0,0
5113997,F,N,N,2+ children,202500,Secondary / secondary special,Married,House / apartment,-13446,-2720,1,0,0,0,Sales staff,-25,0,0
5085756,F,Y,Y,1 children,112500,Secondary / secondary special,Civil marriage,House / apartment,-11660,-807,1,0,0,0,Core staff,-44,0,0
5137026,F,N,N,No children,180000,Secondary / secondary special,Widow,House / apartment,-18181,-351,1,1,1,0,Laborers,-3,X,0
5126137,M,Y,N,2+ children,202500,Secondary / secondary special,Married,House / apartment,-15904,-3787,1,0,0,0,Laborers,0,C,0
5135700,F,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-11004,-1570,1,0,0,0,Private service staff,-6,C,0
5149150,M,Y,Y,No children,247500,Secondary / secondary special,Married,House / apartment,-10952,-3577,1,1,0,0,Laborers,-9,X,0
5041086,M,Y,Y,No children,189000,Higher education,Married,House / apartment,-18736,-339,1,0,1,0,Drivers,-22,C,0
5135382,F,N,Y,No children,387000,Secondary / secondary special,Married,House / apartment,-20082,-4979,1,0,0,0,Sales staff,-13,C,0
5113865,M,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-10368,-1259,1,1,0,0,High skill tech staff,-19,C,0
5028374,F,N,N,No children,180000,Secondary / secondary special,Widow,Municipal apartment,-19868,-3278,1,0,0,0,Core staff,-11,0,0
5118559,F,N,Y,No children,126000,Secondary / secondary special,Single / not married,House / apartment,-16849,-2896,1,0,1,0,Cooking staff,-39,0,0
5117752,M,Y,N,No children,306000,Secondary / secondary special,Married,House / apartment,-16011,-1649,1,0,0,0,Managers,-34,C,0
5126335,F,N,N,No children,157500,Higher education,Married,House / apartment,-16856,-1262,1,1,1,0,Laborers,-41,0,0
5090253,F,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-12133,-3017,1,0,0,0,Core staff,-5,0,0
5142641,F,N,N,No children,180000,Secondary / secondary special,Married,House / apartment,-18234,-2965,1,1,1,0,Core staff,-4,C,0
5095495,F,N,Y,No children,337500,Higher education,Married,House / apartment,-12797,-2318,1,0,0,0,Core staff,-18,X,0
5095006,M,N,Y,2+ children,180000,Secondary / secondary special,Married,House / apartment,-10640,-1494,1,1,1,0,Laborers,-19,X,0
5066707,M,Y,N,No children,180000,Secondary / secondary special,Single / not married,Office apartment,-9710,-1376,1,1,1,0,Drivers,-15,X,0
5079203,M,Y,Y,No children,202500,Secondary / secondary special,Married,House / apartment,-18406,-5961,1,1,1,0,Drivers,-10,0,0
5087515,M,N,Y,No children,180000,Secondary / secondary special,Single / not married,House / apartment,-10138,-224,1,0,0,0,Laborers,-39,0,0
5096241,F,N,N,No children,117000,Secondary / secondary special,Married,House / apartment,-17087,-7310,1,1,1,0,Medicine staff,-13,X,0
5041611,M,Y,Y,No children,270000,Secondary / secondary special,Married,House / apartment,-12257,-1463,1,0,0,0,Laborers,-18,C,0
5140075,F,N,Y,No children,90000,Secondary / secondary special,Married,House / apartment,-15124,-431,1,0,0,0,Core staff,-8,C,0
5036596,F,N,N,1 children,76500,Secondary / secondary special,Civil marriage,With parents,-10835,-1358,1,0,0,0,Sales staff,-18,C,0
5088554,F,N,Y,No children,90000,Higher education,Separated,House / apartment,-18386,-8808,1,0,0,0,Core staff,-23,0,0
5135784,F,N,Y,No children,126000,Secondary / secondary special,Married,House / apartment,-23844,-2147,1,0,1,0,Accountants,-49,C,0
5079093,M,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-12571,-451,1,1,0,1,Drivers,-12,C,0
5089635,F,N,N,No children,315000,Higher education,Married,House / apartment,-16188,-309,1,1,1,1,Sales staff,-35,0,0
5022985,F,Y,Y,No children,225000,Incomplete higher,Married,House / apartment,-18868,-11954,1,0,1,0,Managers,-28,C,0
5148849,F,Y,N,2+ children,135000,Higher education,Married,House / apartment,-12804,-4977,1,0,0,0,Accountants,-30,0,0
5050968,M,N,N,No children,157500,Secondary / secondary special,Married,House / apartment,-21677,-5400,1,0,0,0,Low-skill Laborers,-37,0,0
5045971,M,Y,N,1 children,90000,Secondary / secondary special,Married,With parents,-9087,-1051,1,0,0,0,Laborers,0,C,0
5137477,F,N,N,1 children,157500,Higher education,Married,House / apartment,-13549,-2877,1,0,1,0,Accountants,-7,C,0
5088862,F,Y,Y,No children,270000,Higher education,Married,House / apartment,-20643,-6456,1,0,0,1,Core staff,-1,C,0
5114324,F,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-13967,-4850,1,1,1,0,High skill tech staff,-34,X,0
5042187,F,N,N,No children,135000,Higher education,Married,House / apartment,-12490,-1191,1,1,1,0,Core staff,-8,0,0
5058336,F,N,Y,No children,63000,Secondary / secondary special,Married,House / apartment,-19896,-1574,1,1,0,0,High skill tech staff,-33,C,0
5114068,M,N,N,No children,180000,Secondary / secondary special,Married,House / apartment,-14339,-316,1,1,0,0,Core staff,-33,0,0
5106116,F,Y,Y,1 children,135000,Higher education,Married,House / apartment,-13467,-393,1,0,0,0,Core staff,-15,0,0
5100182,M,Y,Y,1 children,135000,Secondary / secondary special,Married,House / apartment,-15462,-248,1,0,1,0,Drivers,-7,C,0
5010311,F,Y,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-15109,-1956,1,0,0,0,Core staff,-11,X,0
5068677,M,Y,Y,1 children,198000,Secondary / secondary special,Married,House / apartment,-15427,-3307,1,1,1,0,Drivers,-54,0,0
5024243,M,Y,Y,No children,180000,Secondary / secondary special,Civil marriage,House / apartment,-11445,-3319,1,0,0,0,Sales staff,-31,0,0
5041113,M,Y,Y,No children,405000,Secondary / secondary special,Single / not married,House / apartment,-18418,-3383,1,1,1,0,Laborers,-24,0,0
5067555,F,Y,Y,No children,279000,Higher education,Single / not married,Office apartment,-10039,-2851,1,0,0,1,Managers,-1,1,0
5061479,M,Y,Y,1 children,324000,Higher education,Married,House / apartment,-11296,-3181,1,1,1,0,High skill tech staff,-17,C,0
5114440,F,Y,Y,1 children,121500,Secondary / secondary special,Married,House / apartment,-15999,-3269,1,1,0,0,Sales staff,-44,0,0
5054460,M,Y,N,1 children,135000,Secondary / secondary special,Married,House / apartment,-18934,-1915,1,0,1,0,Laborers,-18,0,0
5113246,M,N,Y,1 children,360000,Higher education,Separated,House / apartment,-13913,-619,1,0,0,0,High skill tech staff,0,0,0
5114338,F,N,N,1 children,135000,Secondary / secondary special,Civil marriage,House / apartment,-10151,-1138,1,0,0,0,Laborers,-9,0,0
5135616,M,N,Y,No children,90000,Secondary / secondary special,Single / not married,House / apartment,-15198,-474,1,0,0,0,Low-skill Laborers,-8,C,0
5091002,F,N,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-17211,-3232,1,0,0,0,Laborers,-17,X,0
5148486,F,N,Y,1 children,180000,Higher education,Married,House / apartment,-19614,-2878,1,0,0,0,Managers,-30,0,0
5105318,F,N,Y,No children,202500,Higher education,Single / not married,Co-op apartment,-12196,-2218,1,0,0,0,Accountants,-9,C,0
5024486,F,N,Y,No children,225000,Secondary / secondary special,Single / not married,House / apartment,-20302,-10259,1,0,0,0,Medicine staff,-10,0,0
5036743,F,N,Y,No children,225000,Secondary / secondary special,Married,House / apartment,-14529,-2807,1,0,0,0,Sales staff,-6,0,0
5054063,M,N,N,1 children,157500,Secondary / secondary special,Married,House / apartment,-16424,-1458,1,0,0,0,Drivers,-2,X,0
5041067,F,N,Y,No children,103500,Secondary / secondary special,Single / not married,House / apartment,-17461,-2134,1,0,0,0,Sales staff,-29,0,0
5038868,M,Y,Y,1 children,270000,Secondary / secondary special,Married,House / apartment,-14488,-1630,1,0,1,0,Laborers,-29,X,0
5028797,F,N,Y,2+ children,112500,Secondary / secondary special,Married,House / apartment,-12563,-1025,1,0,0,0,Cooking staff,-18,X,0
5091343,F,N,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-11088,-1447,1,0,1,0,Cooking staff,-1,X,0
5066487,F,Y,Y,1 children,166500,Secondary / secondary special,Married,House / apartment,-13545,-3840,1,0,0,1,Medicine staff,-30,0,0
5126834,M,N,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-19924,-4822,1,0,0,1,Drivers,-10,C,0
5033798,F,Y,Y,No children,148500,Secondary / secondary special,Married,Office apartment,-17107,-2277,1,0,0,0,Core staff,-18,0,0
5145960,F,N,N,1 children,157500,Higher education,Married,House / apartment,-15773,-309,1,0,1,0,Sales staff,-21,0,0
5047672,F,N,N,1 children,180000,Higher education,Married,House / apartment,-14069,-2500,1,1,1,1,Core staff,-38,0,0
5116915,M,Y,Y,No children,225000,Secondary / secondary special,Married,House / apartment,-17230,-7888,1,1,0,0,Managers,-5,0,0
5149124,F,N,Y,No children,360000,Higher education,Separated,House / apartment,-18899,-8538,1,0,1,0,Managers,-11,C,0
5067055,F,Y,Y,No children,144000,Secondary / secondary special,Married,House / apartment,-15394,-2959,1,0,1,0,Core staff,-15,C,0
5091302,M,N,Y,1 children,112500,Secondary / secondary special,Married,House / apartment,-15171,-1508,1,0,0,0,Drivers,0,C,0
5097114,F,N,N,No children,211500,Higher education,Married,With parents,-14636,-4690,1,1,1,0,Laborers,-3,C,0
5149889,F,N,Y,No children,202500,Secondary / secondary special,Married,House / apartment,-15941,-5830,1,0,0,0,Managers,-25,C,0
5090540,M,N,Y,No children,103500,Secondary / secondary special,Single / not married,Office apartment,-11331,-1131,1,1,1,0,Cleaning staff,-17,0,0
5143245,F,N,N,No children,135000,Higher education,Separated,With parents,-19514,-1991,1,1,0,0,IT staff,0,0,0
5056159,F,N,Y,No children,216000,Secondary / secondary special,Married,House / apartment,-18067,-6517,1,1,1,1,High skill tech staff,-43,0,0
5025181,F,N,N,No children,270000,Secondary / secondary special,Single / not married,House / apartment,-22829,-2558,1,0,0,0,High skill tech staff,-12,0,0
5028855,M,Y,Y,1 children,157500,Secondary / secondary special,Married,House / apartment,-13867,-3095,1,0,0,0,Laborers,-44,0,0
5125337,M,Y,Y,2+ children,337500,Secondary / secondary special,Married,Office apartment,-12977,-3970,1,0,0,0,Laborers,-18,X,0
5091504,F,N,N,No children,135000,Secondary / secondary special,Married,House / apartment,-18757,-2057,1,0,0,0,Core staff,-40,X,0
5009631,F,N,N,No children,112500,Secondary / secondary special,Married,House / apartment,-9890,-2047,1,0,1,0,Laborers,-6,C,0
5045365,M,N,Y,No children,135000,Secondary / secondary special,Single / not married,House / apartment,-17479,-2238,1,1,0,0,Laborers,-23,0,0
5042022,F,N,N,No children,202500,Incomplete higher,Single / not married,House / apartment,-21381,-156,1,0,0,0,Managers,-3,0,0
5066498,F,N,N,1 children,112500,Higher education,Civil marriage,With parents,-12076,-5362,1,0,1,1,Laborers,-48,0,0
5095973,F,Y,N,No children,225000,Secondary / secondary special,Civil marriage,With parents,-16314,-1040,1,1,0,0,High skill tech staff,-19,X,0
5045408,F,N,Y,2+ children,337500,Secondary / secondary special,Single / not married,House / apartment,-11440,-2422,1,0,0,0,Sales staff,-45,0,0
5065356,M,N,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-21199,-5069,1,0,0,1,Managers,-11,C,0
5053643,M,N,N,No children,360000,Higher education,Married,House / apartment,-20354,-1823,1,0,1,0,Managers,-54,X,0
5088723,F,N,Y,1 children,90000,Secondary / secondary special,Married,House / apartment,-16691,-1291,1,0,0,0,High skill tech staff,-2,C,0
5105355,F,N,Y,1 children,99000,Secondary / secondary special,Civil marriage,House / apartment,-10425,-757,1,0,0,0,Laborers,-1,0,0
5010764,M,N,Y,No children,135000,Secondary / secondary special,Single / not married,House / apartment,-11036,-4301,1,1,1,0,Laborers,-5,C,0
5061351,F,N,Y,No children,157500,Secondary / secondary special,Single / not married,House / apartment,-18313,-4946,1,0,0,0,Core staff,-31,X,0
5009946,F,Y,Y,2+ children,90000,Secondary / secondary special,Married,House / apartment,-12690,-4451,1,0,0,0,Cooking staff,-24,C,0
5051178,M,Y,N,1 children,247500,Secondary / secondary special,Married,House / apartment,-13086,-1931,1,0,1,0,Laborers,-23,C,0
5047901,F,N,Y,No children,202500,Secondary / secondary special,Married,House / apartment,-18381,-734,1,0,1,0,Medicine staff,-2,0,0
5046116,F,N,Y,No children,135000,Secondary / secondary special,Married,House / apartment,-20301,-3092,1,1,1,0,Managers,-29,C,0
5022701,M,Y,Y,No children,315000,Secondary / secondary special,Single / not married,House / apartment,-14064,-5326,1,0,0,0,Drivers,-33,X,0
5065767,F,N,Y,No children,189000,Secondary / secondary special,Married,House / apartment,-14402,-1059,1,0,0,1,Sales staff,-3,0,0
5117207,F,N,Y,No children,81000,Secondary / secondary special,Married,House / apartment,-15109,-8131,1,0,0,0,Medicine staff,-32,X,0
5137485,M,Y,N,No children,360000,Higher education,Civil marriage,House / apartment,-11841,-3092,1,1,0,0,Managers,-32,0,0
5079140,F,N,Y,2+ children,67500,Secondary / secondary special,Separated,House / apartment,-13868,-3008,1,1,0,0,Sales staff,-48,0,0
5022499,M,Y,N,1 children,405000,Secondary / secondary special,Married,House / apartment,-14166,-2404,1,0,0,0,Medicine staff,-23,0,0
5106047,F,Y,N,2+ children,81000,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,-33,C,0
5029262,M,Y,Y,2+ children,225000,Higher education,Married,House / apartment,-13456,-992,1,0,0,0,Drivers,-19,C,0
5135377,F,N,Y,No children,387000,Secondary / secondary special,Married,House / apartment,-20082,-4979,1,0,0,0,Sales staff,-48,0,0
5148962,F,N,Y,No children,90000,Secondary / secondary special,Married,Municipal apartment,-17708,-5555,1,0,0,0,Laborers,-35,C,0
5047887,M,Y,Y,2+ children,225000,Secondary / secondary special,Married,House / apartment,-13532,-3870,1,0,0,0,Laborers,-16,C,0
5149144,M,Y,Y,No children,247500,Secondary / secondary special,Married,House / apartment,-10952,-3577,1,1,0,0,Laborers,-9,C,0
5142172,M,Y,Y,No children,247500,Secondary / secondary special,Married,Co-op apartment,-11085,-2783,1,1,0,0,Sales staff,-2,0,0
5112818,F,N,Y,No children,121500,Secondary / secondary special,Married,House / apartment,-14866,-5992,1,0,0,0,Medicine staff,-36,C,0
5148727,F,N,Y,1 children,157500,Secondary / secondary special,Separated,Municipal apartment,-13355,-625,1,0,0,0,Sales staff,-3,0,0
5149984,F,N,Y,1 children,405000,Higher education,Married,House / apartment,-12732,-4520,1,0,0,0,Core staff,-29,0,0
5089347,F,N,N,No children,121500,Higher education,Married,House / apartment,-22014,-5239,1,1,0,0,Accountants,-13,C,0
5126420,F,N,N,No children,162000,Secondary / secondary special,Married,House / apartment,-13607,-4032,1,1,0,0,Core staff,0,C,0
5042269,M,N,Y,No children,270000,Secondary / secondary special,Married,House / apartment,-12964,-2347,1,0,0,0,Drivers,-3,C,0
5105014,M,Y,Y,1 children,216000,Secondary / secondary special,Married,Rented apartment,-17051,-1457,1,0,0,0,Laborers,0,0,0
5042017,M,Y,N,No children,180000,Secondary / secondary special,Married,House / apartment,-10376,-126,1,0,1,0,Drivers,-31,0,0
5046558,F,Y,Y,No children,256500,Higher education,Civil marriage,House / apartment,-14131,-2674,1,0,1,0,Accountants,-5,C,0
5105773,F,N,N,No children,450000,Higher education,Separated,House / apartment,-19046,-1002,1,0,1,0,Core staff,-15,C,0
5037138,F,N,Y,No children,238500,Higher education,Married,House / apartment,-17001,-4967,1,0,1,0,Core staff,-7,C,0
5100018,M,Y,Y,No children,157500,Secondary / secondary special,Married,House / apartment,-17141,-1192,1,0,0,0,High skill tech staff,-39,X,0
5095232,M,N,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-9868,-1221,1,1,1,0,Laborers,-15,0,0
5116146,F,Y,Y,1 children,315000,Higher education,Married,House / apartment,-14004,-292,1,0,0,0,Managers,-22,X,0
5052654,F,N,Y,No children,103500,Secondary / secondary special,Married,House / apartment,-10396,-564,1,0,0,1,IT staff,-4,C,0
5054127,M,N,N,No children,190399.5,Secondary / secondary special,Married,House / apartment,-10409,-1338,1,1,0,0,Core staff,-17,0,0
5142750,F,N,N,No children,81000,Secondary / secondary special,Single / not married,House / apartment,-17876,-377,1,1,1,0,Private service staff,-35,C,0
5116219,M,N,Y,2+ children,135000,Secondary / secondary special,Married,House / apartment,-13037,-200,1,0,0,0,Laborers,-29,0,0
5135471,F,N,Y,No children,180000,Secondary / secondary special,Married,House / apartment,-19881,-7718,1,0,0,0,Secretaries,-35,C,0
5116236,M,N,Y,No children,126000,Secondary / secondary special,Married,House / apartment,-15972,-1051,1,0,0,0,High skill tech staff,-16,C,0
5112655,F,N,Y,No children,112500,Secondary / secondary special,Married,House / apartment,-16784,-2188,1,0,0,1,Sales staff,-46,X,0
5114570,M,Y,Y,2+ children,157500,Secondary / secondary special,Married,House / apartment,-10634,-102,1,0,0,0,IT staff,-18,0,0
5125808,F,N,Y,No children,270000,Secondary / secondary special,Separated,House / apartment,-18340,-2052,1,0,0,1,Laborers,-38,C,0
5022543,F,N,Y,No children,247500,Higher education,Single / not married,House / apartment,-11984,-2043,1,0,0,1,Core staff,-39,X,0
5024525,F,Y,Y,1 children,157500,Higher education,Married,House / apartment,-14785,-4872,1,0,0,0,Managers,-2,0,0
5090108,F,N,Y,No children,252000,Secondary / secondary special,Married,House / apartment,-20847,-1444,1,0,0,0,Managers,-6,C,0
